valid for COMPASS-U v3.1

;central polygon R, Z - current is flowing here (first line is number of points, first and last point must be same, units: meter)
501
1.606039492	-0.489395872
1.610799	-0.478215808
1.615365608	-0.466955163
1.619932216	-0.455694519
1.624253828	-0.444337643
1.628571749	-0.432979316
1.632711426	-0.421555601
1.636763005	-0.410099567
1.640756727	-0.398623881
1.644520537	-0.387070104
1.648284348	-0.375516328
1.651876947	-0.363909333
1.65532613	-0.352257761
1.658775314	-0.340606188
1.661998892	-0.328891481
1.665098264	-0.317142017
1.668197636	-0.305392553
1.671130014	-0.293602045
1.673830332	-0.281754501
1.676530651	-0.269906957
1.679230969	-0.258059413
1.681590759	-0.24614139
1.683814952	-0.234195304
1.686039144	-0.222249217
1.688263337	-0.210303131
1.690349251	-0.198335042
1.69194259	-0.186288578
1.69353593	-0.174242115
1.695129269	-0.162195651
1.696722609	-0.150149188
1.698315948	-0.138102724
1.699909288	-0.12605626
1.7	-0.113910854
1.7	-0.101759475
1.7	-0.089608096
1.7	-0.077456716
1.7	-0.065305337
1.7	-0.053153958
1.7	-0.041002579
1.7	-0.028851199
1.7	-0.01669982
1.7	-0.004548441
1.7	0.007602938
1.7	0.019754317
1.7	0.031905697
1.7	0.044057076
1.7	0.056208455
1.7	0.068359834
1.7	0.080511214
1.7	0.092662593
1.7	0.104813972
1.7	0.116965351
1.699508769	0.129084385
1.69791543	0.141130848
1.69632209	0.153177312
1.694728751	0.165223776
1.693135411	0.177270239
1.691542072	0.189316703
1.689928434	0.201359937
1.687704241	0.213306023
1.685480048	0.22525211
1.683255855	0.237198196
1.681031663	0.249144283
1.678552189	0.261037535
1.67585187	0.272885079
1.673151552	0.284732623
1.670451234	0.296580167
1.667418545	0.30834602
1.664319173	0.320095485
1.661219801	0.331844949
1.657908291	0.343535048
1.654459108	0.355186621
1.651009924	0.366838194
1.647338237	0.378420605
1.643574427	0.389974382
1.639796137	0.40152324
1.635744558	0.412979275
1.631692979	0.424435309
1.627486351	0.435834464
1.623168431	0.44719279
1.618784306	0.458525112
1.614217698	0.469785756
1.609633226	0.481038938
1.604832809	0.492201913
1.600032393	0.503364889
1.595012461	0.514430869
1.589990663	0.525496015
1.584759401	0.536463691
1.579510099	0.547422559
1.574078847	0.558292587
1.568599999	0.569138306
1.562977598	0.579910708
1.55726901	0.590637184
1.551463389	0.601311957
1.545526105	0.611913704
1.539531546	0.622483405
1.533380481	0.632962929
1.527155828	0.643398482
1.52084139	0.653780383
1.514390182	0.664077663
1.507868873	0.674330535
1.501244083	0.684517201
1.494499287	0.694624573
1.487678688	0.704680852
1.480762974	0.714672294
1.473723628	0.724576879
1.466605238	0.734424601
1.459404968	0.744212866
1.452084227	0.753911462
1.444672252	0.763540241
1.437177688	0.773104847
1.429598935	0.782603128
1.421905583	0.79200889
1.414123591	0.801341213
1.406258201	0.810603286
1.398308609	0.819793299
1.390270544	0.82890623
1.382131366	0.837928933
1.373875155	0.846844385
1.36550183	0.855649573
1.356999921	0.864330755
1.348369785	0.872884696
1.339612209	0.881308416
1.330717071	0.889586854
1.321694119	0.897725601
1.31255082	0.905728716
1.303288522	0.91359369
1.293908823	0.921318221
1.284413478	0.928900124
1.274804395	0.936337352
1.265083601	0.943627974
1.255253208	0.950770143
1.245315427	0.957762134
1.235272545	0.96460232
1.2251269	0.971289146
1.214880859	0.97782111
1.20453685	0.984196811
1.194097351	0.990414944
1.183564855	0.996474253
1.172941855	1.0023735
1.162230879	1.008111535
1.1514345	1.013687321
1.140555262	1.019099795
1.129593076	1.024342314
1.118549478	1.029411022
1.107430809	1.034312689
1.096239707	1.039046527
1.084978836	1.04361185
1.073650781	1.04800783
1.062258172	1.052233789
1.050803616	1.056289038
1.039286685	1.060163689
1.027709773	1.063855181
1.016079175	1.067373645
1.004397514	1.07071858
0.992667409	1.073889517
0.980891452	1.076885936
0.969069534	1.079695655
0.957204687	1.082318075
0.945302353	1.084764444
0.933365152	1.087034541
0.921395644	1.089127882
0.909395284	1.091036689
0.897349293	1.0925
0.885197913	1.0925
0.873046534	1.0925
0.860895155	1.0925
0.848743776	1.0925
0.836592397	1.0925
0.824441017	1.0925
0.812289638	1.0925
0.800138259	1.0925
0.78798688	1.0925
0.7758355	1.0925
0.763684121	1.0925
0.751532742	1.0925
0.739381363	1.0925
0.727229984	1.0925
0.715078604	1.0925
0.702927225	1.0925
0.690775846	1.0925
0.678624467	1.0925
0.666473087	1.0925
0.654321708	1.0925
0.642170329	1.0925
0.63001895	1.0925
0.61786757	1.0925
0.605716191	1.0925
0.593564812	1.0925
0.581413433	1.0925
0.569262054	1.0925
0.557110674	1.0925
0.544959295	1.0925
0.532807916	1.0925
0.520656537	1.0925
0.508505157	1.0925
0.496353778	1.0925
0.484202399	1.0925
0.47205102	1.0925
0.45989964	1.0925
0.447748261	1.0925
0.435596882	1.0925
0.4265	1.089445503
0.4265	1.077294124
0.4265	1.065142744
0.4265	1.052991365
0.4265	1.040839986
0.4265	1.028688607
0.4265	1.016537227
0.4265	1.004385848
0.4265	0.992234469
0.4265	0.98008309
0.4265	0.96793171
0.4265	0.955780331
0.4265	0.943628952
0.4265	0.931477573
0.4265	0.919326194
0.4265	0.907174814
0.4265	0.895023435
0.4265	0.882872056
0.4265	0.870720677
0.4265	0.858569297
0.4265	0.846417918
0.4265	0.834266539
0.4265	0.82211516
0.4265	0.809963781
0.4265	0.797812401
0.4265	0.785661022
0.4265	0.773509643
0.4265	0.761358264
0.4265	0.749206884
0.4265	0.737055505
0.4265	0.724904126
0.4265	0.712752747
0.4265	0.700601367
0.4265	0.688449988
0.4265	0.676298609
0.4265	0.66414723
0.4265	0.651995851
0.4265	0.639844471
0.4265	0.627693092
0.4265	0.615541713
0.4265	0.603390334
0.4265	0.591238954
0.4265	0.579087575
0.4265	0.566936196
0.4265	0.554784817
0.4265	0.542633437
0.4265	0.530482058
0.4265	0.518330679
0.4265	0.5061793
0.4265	0.494027921
0.4265	0.481876541
0.4265	0.469725162
0.4265	0.457573783
0.4265	0.445422404
0.4265	0.433271024
0.4265	0.421119645
0.4265	0.408968266
0.4265	0.396816887
0.4265	0.384665507
0.4265	0.372514128
0.4265	0.360362749
0.4265	0.34821137
0.4265	0.336059991
0.4265	0.323908611
0.4265	0.311757232
0.4265	0.299605853
0.4265	0.287454474
0.4265	0.275303094
0.4265	0.263151715
0.4265	0.251000336
0.4265	0.238848957
0.4265	0.226697578
0.4265	0.214546198
0.4265	0.202394819
0.4265	0.19024344
0.4265	0.178092061
0.4265	0.165940681
0.4265	0.153789302
0.4265	0.141637923
0.4265	0.129486544
0.4265	0.117335164
0.4265	0.105183785
0.4265	0.093032406
0.4265	0.080881027
0.4265	0.068729648
0.4265	0.056578268
0.4265	0.044426889
0.4265	0.03227551
0.4265	0.020124131
0.4265	0.007972751
0.4265	-0.004178628
0.4265	-0.016330007
0.4265	-0.028481386
0.4265	-0.040632766
0.4265	-0.052784145
0.4265	-0.064935524
0.4265	-0.077086903
0.4265	-0.089238282
0.4265	-0.101389662
0.4265	-0.113541041
0.4265	-0.12569242
0.4265	-0.137843799
0.4265	-0.149995179
0.4265	-0.162146558
0.4265	-0.174297937
0.4265	-0.186449316
0.4265	-0.198600696
0.4265	-0.210752075
0.4265	-0.222903454
0.4265	-0.235054833
0.4265	-0.247206212
0.4265	-0.259357592
0.4265	-0.271508971
0.4265	-0.28366035
0.4265	-0.295811729
0.4265	-0.307963109
0.4265	-0.320114488
0.4265	-0.332265867
0.4265	-0.344417246
0.4265	-0.356568625
0.4265	-0.368720005
0.4265	-0.380871384
0.4265	-0.393022763
0.4265	-0.405174142
0.4265	-0.417325522
0.4265	-0.429476901
0.4265	-0.44162828
0.4265	-0.453779659
0.4265	-0.465931039
0.4265	-0.478082418
0.4265	-0.490233797
0.4265	-0.502385176
0.4265	-0.514536555
0.4265	-0.526687935
0.4265	-0.538839314
0.4265	-0.550990693
0.4265	-0.563142072
0.4265	-0.575293452
0.4265	-0.587444831
0.4265	-0.59959621
0.4265	-0.611747589
0.4265	-0.623898969
0.4265	-0.636050348
0.4265	-0.648201727
0.4265	-0.660353106
0.4265	-0.672504485
0.4265	-0.684655865
0.4265	-0.696807244
0.4265	-0.708958623
0.4265	-0.721110002
0.4265	-0.733261382
0.4265	-0.745412761
0.4265	-0.75756414
0.4265	-0.769715519
0.4265	-0.781866899
0.4265	-0.794018278
0.4265	-0.806169657
0.4265	-0.818321036
0.4265	-0.830472415
0.4265	-0.842623795
0.4265	-0.854775174
0.4265	-0.866926553
0.4265	-0.879077932
0.4265	-0.891229312
0.4265	-0.903380691
0.4265	-0.91553207
0.4265	-0.927683449
0.4265	-0.939834828
0.4265	-0.951986208
0.4265	-0.964137587
0.4265	-0.976288966
0.4265	-0.988440345
0.4265	-1.000591725
0.4265	-1.012743104
0.4265	-1.024894483
0.4265	-1.037045862
0.4265	-1.049197242
0.4265	-1.061348621
0.4265	-1.0735
0.4265	-1.0925
